,ymd,bWendu,yWendu,tianqi,fengxiang,fengli,aqi,aqiInfo,aqiLevel,city_list
2084,2017-09-17,35℃,24℃,多云,无持续风向,微风,91,良,2,广州
2085,2017-09-18,35℃,26℃,多云,无持续风向,微风,96,良,2,广州
2086,2017-09-19,35℃,25℃,多云,无持续风向,微风,76,良,2,广州
2087,2017-09-20,34℃,26℃,多云,无持续风向,微风,80,良,2,广州
2088,2017-09-21,34℃,26℃,雷阵雨,无持续风向,微风,78,良,2,广州
2089,2017-09-22,33℃,26℃,雷阵雨,无持续风向,微风,54,良,2,广州
2090,2017-09-23,34℃,26℃,多云,无持续风向,微风,45,优,1,广州
2091,2017-09-24,33℃,27℃,雷阵雨,无持续风向,微风,40,优,1,广州
2092,2017-09-25,33℃,26℃,雷阵雨~多云,无持续风向,微风,25,优,1,广州
2093,2017-09-26,34℃,25℃,多云,无持续风向,微风,53,良,2,广州
2094,2017-09-27,36℃,27℃,晴~多云,无持续风向,微风,89,良,2,广州
2095,2017-09-28,35℃,25℃,晴~雷阵雨,无持续风向,微风,100,良,2,广州
2096,2017-09-29,32℃,27℃,雷阵雨,无持续风向,微风,47,优,1,广州
2097,2017-09-30,33℃,25℃,雷阵雨,无持续风向,微风,50,优,1,广州
2098,2017-10-01,33℃,26℃,雷阵雨~多云,无持续风向,微风,44,优,1,广州
2099,2017-10-02,33℃,26℃,雷阵雨~多云,无持续风向,微风,41,优,1,广州
2100,2017-10-03,34℃,25℃,雷阵雨,无持续风向,微风,37,优,1,广州
2101,2017-10-04,31℃,25℃,小到中雨~雷阵雨,无持续风向,微风,41,优,1,广州
2102,2017-10-05,33℃,24℃,雷阵雨,无持续风向,微风,35,优,1,广州
2103,2017-10-06,33℃,24℃,多云,无持续风向,微风,43,优,1,广州
2104,2017-10-07,33℃,26℃,多云,无持续风向,微风,51,良,2,广州
2105,2017-10-08,34℃,25℃,多云,无持续风向,微风,53,良,2,广州
2106,2017-10-09,33℃,25℃,多云,无持续风向,微风,48,优,1,广州
2107,2017-10-10,33℃,25℃,阵雨,无持续风向,微风,37,优,1,广州
2108,2017-10-11,32℃,24℃,多云,无持续风向,微风,52,良,2,广州
2109,2017-10-12,32℃,21℃,多云,北风,3-4级,54,良,2,广州
2110,2017-10-13,31℃,22℃,多云,无持续风向,微风,35,优,1,广州
2111,2017-10-14,28℃,21℃,多云~小雨,北风,4-5级,34,优,1,广州
2112,2017-10-15,25℃,21℃,中雨~小到中雨,北风,6-7级,20,优,1,广州
2113,2017-10-16,24℃,19℃,小雨,北风,3-4级,20,优,1,广州
2114,2017-10-17,28℃,21℃,多云,无持续风向,微风,25,优,1,广州
2115,2017-10-18,28℃,21℃,晴,无持续风向,微风,27,优,1,广州
2116,2017-10-19,30℃,20℃,多云,无持续风向,微风,24,优,1,广州
2117,2017-10-20,28℃,20℃,多云,北风,3-4级,26,优,1,广州
2118,2017-10-21,27℃,18℃,多云~晴,无持续风向,微风,33,优,1,广州
2119,2017-10-22,26℃,17℃,晴,无持续风向,微风,51,良,2,广州
2120,2017-10-23,27℃,17℃,多云,无持续风向,微风,74,良,2,广州
2121,2017-10-24,26℃,18℃,晴,无持续风向,微风,83,良,2,广州
2122,2017-10-25,28℃,18℃,多云,无持续风向,微风,101,轻度污染,3,广州
2123,2017-10-26,29℃,18℃,多云,无持续风向,微风,101,轻度污染,3,广州
2124,2017-10-27,28℃,19℃,晴,无持续风向,微风,79,良,2,广州
2125,2017-10-28,29℃,18℃,晴,无持续风向,微风,76,良,2,广州
2126,2017-10-29,28℃,18℃,多云,北风,4-5级,61,良,2,广州
2127,2017-10-30,26℃,16℃,多云,北风,3-4级,69,良,2,广州
2128,2017-10-31,25℃,16℃,多云,无持续风向,微风,67,良,2,广州
2129,2017-11-01,27℃,16℃,晴,无持续风向,微风,86,良,2,广州
2130,2017-11-02,27℃,16℃,多云,无持续风向,微风,95,良,2,广州
2131,2017-11-03,27℃,17℃,晴,无持续风向,微风,69,良,2,广州
2132,2017-11-04,26℃,16℃,多云,北风,4-5级,73,良,2,广州
2133,2017-11-05,27℃,17℃,多云,无持续风向,微风,102,轻度污染,3,广州
2134,2017-11-06,26℃,19℃,小雨,无持续风向,微风,78,良,2,广州
2135,2017-11-07,24℃,18℃,中雨~小雨,无持续风向,微风,51,良,2,广州
2136,2017-11-08,24℃,18℃,小雨~多云,无持续风向,微风,29,优,1,广州
2137,2017-11-09,28℃,19℃,多云,无持续风向,微风,61,良,2,广州
2138,2017-11-10,28℃,19℃,多云,无持续风向,微风,87,良,2,广州
2139,2017-11-11,28℃,18℃,多云,无持续风向,微风,78,良,2,广州
2140,2017-11-12,28℃,19℃,阵雨~多云,无持续风向,微风,70,良,2,广州
2141,2017-11-13,26℃,20℃,多云,无持续风向,微风,62,良,2,广州
2142,2017-11-14,24℃,19℃,阵雨,无持续风向,微风,41,优,1,广州
2143,2017-11-15,24℃,19℃,阵雨~多云,无持续风向,微风,40,优,1,广州
2144,2017-11-16,24℃,19℃,小雨,无持续风向,微风,60,良,2,广州
2145,2017-11-17,27℃,19℃,多云~阴,无持续风向,微风,70,良,2,广州
2146,2017-11-18,19℃,13℃,小雨,北风,4-5级,45,优,1,广州
2147,2017-11-19,17℃,13℃,小雨,北风,4-5级,21,优,1,广州
2148,2017-11-20,15℃,12℃,小雨~阴,北风,3-4级,18,优,1,广州
2149,2017-11-21,19℃,14℃,小雨,无持续风向,微风,30,优,1,广州
2150,2017-11-22,17℃,11℃,阴,北风,3-4级,31,优,1,广州
2151,2017-11-23,19℃,13℃,多云~阴,无持续风向,微风,54,良,2,广州
2152,2017-11-24,16℃,14℃,阴~小雨,无持续风向,微风,51,良,2,广州
2153,2017-11-25,14℃,11℃,小雨~阵雨,无持续风向,微风,53,良,2,广州
2154,2017-11-26,19℃,11℃,多云,无持续风向,微风,49,优,1,广州
2155,2017-11-27,22℃,17℃,多云,无持续风向,微风,43,优,1,广州
2156,2017-11-28,23℃,18℃,阴~多云,无持续风向,微风,60,良,2,广州
2157,2017-11-29,26℃,16℃,小雨,无持续风向,微风,65,良,2,广州
2158,2017-11-30,23℃,13℃,多云,北风,3-4级,57,良,2,广州
2159,2017-12-01,21℃,14℃,多云,北风,3-4级,29,优,1,广州
2160,2017-12-02,23℃,15℃,多云,无持续风向,微风,30,优,1,广州
2161,2017-12-03,23℃,15℃,多云,无持续风向,微风,44,优,1,广州
2162,2017-12-04,23℃,14℃,多云,无持续风向,微风,47,优,1,广州
2163,2017-12-05,19℃,14℃,多云~阴,无持续风向,微风,53,良,2,广州
2164,2017-12-06,21℃,13℃,多云,无持续风向,微风,67,良,2,广州
2165,2017-12-07,23℃,14℃,多云~晴,无持续风向,微风,93,良,2,广州
2166,2017-12-08,20℃,9℃,多云,北风,4-5级,66,良,2,广州
2167,2017-12-09,18℃,9℃,多云,无持续风向,微风,82,良,2,广州
2168,2017-12-10,20℃,10℃,多云,无持续风向,微风,108,轻度污染,3,广州
2169,2017-12-11,20℃,12℃,多云,无持续风向,微风,68,良,2,广州
2170,2017-12-12,20℃,14℃,多云,无持续风向,微风,72,良,2,广州
2171,2017-12-13,19℃,15℃,阴~小雨,无持续风向,微风,101,轻度污染,3,广州
2172,2017-12-14,19℃,14℃,小雨,无持续风向,微风,86,良,2,广州
2173,2017-12-15,19℃,12℃,阴,无持续风向,微风,42,优,1,广州
2174,2017-12-16,16℃,7℃,多云,无持续风向,4-5级,24,优,1,广州
2175,2017-12-17,13℃,6℃,多云~晴,北风,4-5级,55,良,2,广州
2176,2017-12-18,15℃,8℃,多云,北风,4-5级,65,良,2,广州
2177,2017-12-19,16℃,6℃,晴,北风,4-5级,55,良,2,广州
2178,2017-12-20,17℃,7℃,晴,北风,3-4级,48,优,1,广州
2179,2017-12-21,19℃,10℃,晴~多云,无持续风向,微风,55,良,2,广州
2180,2017-12-22,20℃,12℃,多云~阴,无持续风向,微风,89,良,2,广州
2181,2017-12-23,21℃,13℃,多云~晴,无持续风向,微风,111,轻度污染,3,广州
2182,2017-12-24,21℃,11℃,晴,北风,3-4级,93,良,2,广州
2183,2017-12-25,20℃,10℃,多云,北风,3-4级,81,良,2,广州
2184,2017-12-26,21℃,11℃,晴~多云,无持续风向,微风,94,良,2,广州
2185,2017-12-27,21℃,14℃,多云,无持续风向,微风,109,轻度污染,3,广州
2186,2017-12-28,20℃,14℃,多云,无持续风向,微风,118,轻度污染,3,广州
2187,2017-12-29,23℃,14℃,多云,无持续风向,微风,101,轻度污染,3,广州
2188,2017-12-30,21℃,13℃,多云,北风,3-4级,90,良,2,广州
2189,2017-12-31,20℃,11℃,多云,北风,3-4级,59,良,2,广州
2190,2018-01-01,21℃,13℃,多云,无持续风向,微风,107,轻度污染,3,广州
2191,2018-01-02,21℃,13℃,多云,无持续风向,微风,123,轻度污染,3,广州
2192,2018-01-03,23℃,15℃,多云~阴,无持续风向,微风,130,轻度污染,3,广州
2193,2018-01-04,21℃,14℃,阴~小雨,无持续风向,微风,101,轻度污染,3,广州
2194,2018-01-05,18℃,13℃,阴~小雨,无持续风向,微风,52,良,2,广州
2195,2018-01-06,15℃,13℃,小雨~大雨,无持续风向,微风,32,优,1,广州
2196,2018-01-07,15℃,7℃,中到大雨~中雨,无持续风向,微风,33,优,1,广州
2197,2018-01-08,12℃,6℃,中到大雨~小雨,无持续风向,4-5级,34,优,1,广州
2198,2018-01-09,7℃,5℃,小到中雨~多云,无持续风向,微风,55,良,2,广州
2199,2018-01-10,13℃,6℃,多云,无持续风向,微风,45,优,1,广州
2200,2018-01-11,14℃,6℃,多云,无持续风向,微风,39,优,1,广州
2201,2018-01-12,15℃,7℃,晴,无持续风向,微风,40,优,1,广州
2202,2018-01-13,19℃,8℃,多云,无持续风向,微风,52,良,2,广州
2203,2018-01-14,19℃,8℃,多云,无持续风向,微风,79,良,2,广州
2204,2018-01-15,20℃,10℃,多云,无持续风向,微风,88,良,2,广州
2205,2018-01-16,22℃,12℃,多云,无持续风向,微风,120,轻度污染,3,广州
2206,2018-01-17,24℃,12℃,多云,无持续风向,微风,149,轻度污染,3,广州
2207,2018-01-18,24℃,13℃,多云~小雨,无持续风向,微风,180,中度污染,4,广州
2208,2018-01-19,20℃,16℃,阴,无持续风向,微风,156,中度污染,4,广州
2209,2018-01-20,23℃,15℃,阴,无持续风向,微风,165,中度污染,4,广州
2210,2018-01-21,23℃,16℃,多云,无持续风向,微风,144,轻度污染,3,广州
2211,2018-01-22,23℃,15℃,阴,无持续风向,微风,160,中度污染,4,广州
2212,2018-01-23,24℃,14℃,多云,无持续风向,微风,104,轻度污染,3,广州
2213,2018-01-24,22℃,15℃,多云,无持续风向,微风,107,轻度污染,3,广州
2214,2018-01-25,22℃,12℃,多云~阴,无持续风向,微风,74,良,2,广州
2215,2018-01-26,18℃,10℃,阴~多云,无持续风向,微风,60,良,2,广州
2216,2018-01-27,15℃,8℃,阴,无持续风向,微风,51,良,2,广州
2217,2018-01-28,11℃,5℃,小雨,北风,4-5级,44,优,1,广州
2218,2018-01-29,8℃,6℃,小雨,无持续风向,微风,26,优,1,广州
2219,2018-01-30,8℃,5℃,小雨,无持续风向,微风,44,优,1,广州
2220,2018-01-31,7℃,4℃,阵雨~多云,北风,3-4级,28,优,1,广州
2221,2018-02-01,13℃,4℃,晴,无持续风向,微风,70,良,2,广州
2222,2018-02-02,12℃,5℃,多云,北风,3-4级,65,良,2,广州
2223,2018-02-03,13℃,4℃,多云,北风,3-4级,60,良,2,广州
2224,2018-02-04,14℃,4℃,多云,北风,4-5级,60,良,2,广州
2225,2018-02-05,12℃,3℃,多云,北风,3-4级,43,优,1,广州
2226,2018-02-06,14℃,4℃,多云,无持续风向,微风,50,优,1,广州
2227,2018-02-07,15℃,8℃,多云,无持续风向,微风,60,良,2,广州
2228,2018-02-08,17℃,9℃,多云,无持续风向,微风,66,良,2,广州
2229,2018-02-09,19℃,10℃,多云,无持续风向,微风,81,良,2,广州
2230,2018-02-10,21℃,9℃,阴,无持续风向,微风,110,轻度污染,3,广州
2231,2018-02-11,16℃,9℃,阴~多云,无持续风向,微风,81,良,2,广州
2232,2018-02-12,17℃,7℃,多云,无持续风向,微风,66,良,2,广州
2233,2018-02-13,20℃,9℃,多云,无持续风向,微风,68,良,2,广州
2234,2018-02-14,22℃,11℃,多云,无持续风向,微风,64,良,2,广州
2235,2018-02-15,24℃,15℃,多云,无持续风向,微风,64,良,2,广州
2236,2018-02-16,26℃,15℃,多云,无持续风向,微风,149,轻度污染,3,广州
2237,2018-02-17,26℃,15℃,多云,无持续风向,微风,91,良,2,广州
2238,2018-02-18,23℃,16℃,多云,无持续风向,微风,59,良,2,广州
2239,2018-02-19,24℃,17℃,阴,无持续风向,微风,64,良,2,广州
2240,2018-02-20,27℃,13℃,阴,无持续风向,微风,55,良,2,广州
2241,2018-02-21,20℃,10℃,阴~小雨,无持续风向,微风,48,优,1,广州
2242,2018-02-22,12℃,10℃,小雨,无持续风向,微风,19,优,1,广州
2243,2018-02-23,18℃,15℃,阴~阵雨,无持续风向,微风,20,优,1,广州
2244,2018-02-24,20℃,15℃,阴~阵雨,无持续风向,微风,43,优,1,广州
2245,2018-02-25,18℃,12℃,小雨~阴,无持续风向,微风,40,优,1,广州
2246,2018-02-26,21℃,14℃,多云,无持续风向,微风,38,优,1,广州
2247,2018-02-27,25℃,17℃,多云,无持续风向,微风,47,优,1,广州
2248,2018-02-28,26℃,18℃,多云,无持续风向,微风,51,良,2,广州
2249,2018-03-01,28℃,18℃,多云~阴,南风,3-4级,90,良,2,广州
2250,2018-03-02,26℃,20℃,多云,无持续风向,微风,68,良,2,广州
2251,2018-03-03,27℃,20℃,多云,无持续风向,微风,51,良,2,广州
2252,2018-03-04,26℃,20℃,小雨~雷阵雨,南风,3-4级,42,优,1,广州
2253,2018-03-05,27℃,17℃,雷阵雨,无持续风向,微风,42,优,1,广州
2254,2018-03-06,25℃,17℃,阴,无持续风向,微风,51,良,2,广州
2255,2018-03-07,24℃,11℃,雷阵雨~中雨,无持续风向,微风,54,良,2,广州
2256,2018-03-08,14℃,8℃,雷阵雨~多云,北风,4-5级,19,优,1,广州
2257,2018-03-09,19℃,8℃,晴,无持续风向,微风,37,优,1,广州
2258,2018-03-10,21℃,9℃,晴,无持续风向,微风,59,良,2,广州
2259,2018-03-11,23℃,13℃,多云,无持续风向,微风,85,良,2,广州
2260,2018-03-12,25℃,16℃,多云,无持续风向,微风,69,良,2,广州
2261,2018-03-13,25℃,16℃,多云~小雨,无持续风向,微风,65,良,2,广州
2262,2018-03-14,23℃,17℃,雷阵雨,无持续风向,微风,54,良,2,广州
2263,2018-03-15,24℃,17℃,雷阵雨,无持续风向,微风,69,良,2,广州
2264,2018-03-16,26℃,18℃,多云~阴,无持续风向,微风,111,轻度污染,3,广州
2265,2018-03-17,26℃,18℃,阴,无持续风向,微风,70,良,2,广州
2266,2018-03-18,27℃,20℃,多云,南风,4-5级,54,良,2,广州
2267,2018-03-19,24℃,14℃,雷阵雨~中到大雨,无持续风向,微风,53,良,2,广州
2268,2018-03-20,21℃,10℃,多云,北风,4-5级,27,优,1,广州
2269,2018-03-21,21℃,11℃,多云,无持续风向,微风,33,优,1,广州
2270,2018-03-22,22℃,12℃,晴~多云,无持续风向,微风,50,优,1,广州
2271,2018-03-23,26℃,14℃,多云,无持续风向,微风,103,轻度污染,3,广州
2272,2018-03-24,25℃,16℃,多云,无持续风向,微风,76,良,2,广州
2273,2018-03-25,25℃,16℃,阵雨~小雨,无持续风向,微风,69,良,2,广州
2274,2018-03-26,26℃,18℃,多云,无持续风向,微风,88,良,2,广州
2275,2018-03-27,26℃,17℃,多云,无持续风向,微风,65,良,2,广州
2276,2018-03-28,28℃,17℃,多云,无持续风向,微风,115,轻度污染,3,广州
2277,2018-03-29,27℃,18℃,多云,无持续风向,微风,85,良,2,广州
2278,2018-03-30,26℃,19℃,多云,无持续风向,微风,89,良,2,广州
2279,2018-03-31,28℃,19℃,多云,无持续风向,微风,71,良,2,广州
2280,2018-04-01,29℃,20℃,多云,无持续风向,微风,78,良,2,广州
2281,2018-04-02,29℃,20℃,多云,无持续风向,微风,87,良,2,广州
2282,2018-04-03,29℃,21℃,多云,无持续风向,微风,78,良,2,广州
2283,2018-04-04,30℃,20℃,多云,无持续风向,微风,60,良,2,广州
2284,2018-04-05,29℃,19℃,多云,无持续风向,微风,48,优,1,广州
2285,2018-04-06,19℃,13℃,小雨~多云,北风,4-5级,42,优,1,广州
2286,2018-04-07,19℃,11℃,阵雨~多云,北风,3-4级,79,良,2,广州
2287,2018-04-08,25℃,14℃,多云,无持续风向,微风,77,良,2,广州
2288,2018-04-09,27℃,16℃,多云,无持续风向,微风,96,良,2,广州
2289,2018-04-10,28℃,17℃,多云,无持续风向,微风,64,良,2,广州
2290,2018-04-11,28℃,20℃,阴,无持续风向,微风,60,良,2,广州
2291,2018-04-12,29℃,22℃,多云~阴,南风,3-4级,46,优,1,广州
2292,2018-04-13,30℃,23℃,多云~阴,南风,3-4级,37,优,1,广州
2293,2018-04-14,28℃,17℃,雷阵雨,无持续风向,微风,34,优,1,广州
2294,2018-04-15,20℃,16℃,小到中雨~雷阵雨,北风,4-5级,27,优,1,广州
2295,2018-04-16,17℃,15℃,中雨~阴,无持续风向,微风,57,良,2,广州
2296,2018-04-17,24℃,14℃,多云,无持续风向,微风,75,良,2,广州
2297,2018-04-18,26℃,18℃,多云,无持续风向,微风,133,轻度污染,3,广州
2298,2018-04-19,27℃,19℃,多云,无持续风向,微风,104,轻度污染,3,广州
2299,2018-04-20,27℃,21℃,小到中雨~雷阵雨,南风,3-4级,88,良,2,广州
2300,2018-04-21,28℃,22℃,阴,南风,3-4级,56,良,2,广州
2301,2018-04-22,29℃,22℃,雷阵雨,无持续风向,微风,56,良,2,广州
2302,2018-04-23,27℃,20℃,雷阵雨~中雨,无持续风向,微风,48,优,1,广州
2303,2018-04-24,25℃,20℃,阴,无持续风向,微风,42,优,1,广州
2304,2018-04-25,26℃,22℃,阴,无持续风向,微风,43,优,1,广州
2305,2018-04-26,26℃,21℃,小到中雨~雷阵雨,无持续风向,微风,81,良,2,广州
2306,2018-04-27,26℃,21℃,小雨,无持续风向,微风,70,良,2,广州
2307,2018-04-28,27℃,21℃,多云,无持续风向,微风,63,良,2,广州
2308,2018-04-29,27℃,22℃,雷阵雨~多云,无持续风向,微风,64,良,2,广州
2309,2018-04-30,29℃,23℃,雾,无持续风向,微风,58,良,2,广州
2310,2018-05-01,30℃,24℃,雷阵雨~多云,无持续风向,微风,45,优,1,广州
2311,2018-05-02,30℃,23℃,雷阵雨,无持续风向,微风,48,优,1,广州
2312,2018-05-03,29℃,21℃,中雨~中到大雨,无持续风向,微风,48,优,1,广州
2313,2018-05-04,28℃,22℃,雷阵雨~多云,无持续风向,微风,49,优,1,广州
2314,2018-05-05,28℃,23℃,雷阵雨,无持续风向,微风,52,良,2,广州
2315,2018-05-06,29℃,23℃,小到中雨~雷阵雨,无持续风向,微风,42,优,1,广州
2316,2018-05-07,28℃,22℃,中到大雨~中雨,无持续风向,微风,30,优,1,广州
2317,2018-05-08,26℃,21℃,小到中雨~雷阵雨,无持续风向,微风,34,优,1,广州
2318,2018-05-09,27℃,22℃,中雨,无持续风向,微风,45,优,1,广州
2319,2018-05-10,26℃,21℃,中雨~小到中雨,无持续风向,微风,47,优,1,广州
2320,2018-05-11,28℃,22℃,雷阵雨,无持续风向,微风,57,良,2,广州
2321,2018-05-12,29℃,22℃,多云,无持续风向,微风,57,良,2,广州
2322,2018-05-13,31℃,23℃,小雨~多云,无持续风向,微风,50,优,1,广州
2323,2018-05-14,32℃,24℃,雷阵雨~多云,无持续风向,微风,46,优,1,广州
2324,2018-05-15,32℃,25℃,多云,无持续风向,微风,37,优,1,广州
2325,2018-05-16,33℃,26℃,多云,无持续风向,微风,35,优,1,广州
2326,2018-05-17,34℃,25℃,多云,无持续风向,微风,38,优,1,广州
2327,2018-05-18,33℃,25℃,雷阵雨~多云,无持续风向,微风,51,良,2,广州
2328,2018-05-19,34℃,25℃,多云,无持续风向,微风,52,良,2,广州
2329,2018-05-20,35℃,27℃,多云,无持续风向,微风,43,优,1,广州
2330,2018-05-21,35℃,26℃,多云,无持续风向,微风,48,优,1,广州
2331,2018-05-22,35℃,25℃,多云,无持续风向,微风,54,良,2,广州
2332,2018-05-23,34℃,26℃,多云,无持续风向,微风,66,良,2,广州
2333,2018-05-24,35℃,27℃,多云,无持续风向,微风,54,良,2,广州
2334,2018-05-25,34℃,27℃,多云,无持续风向,微风,38,优,1,广州
2335,2018-05-26,35℃,27℃,多云,无持续风向,微风,36,优,1,广州
2336,2018-05-27,35℃,26℃,多云~晴,无持续风向,微风,40,优,1,广州
2337,2018-05-28,36℃,26℃,雷阵雨~多云,无持续风向,微风,59,良,2,广州
2338,2018-05-29,34℃,26℃,雷阵雨~多云,无持续风向,微风,48,优,1,广州
2339,2018-05-30,35℃,25℃,多云,无持续风向,微风,52,良,2,广州
2340,2018-05-31,35℃,27℃,多云~雷阵雨,无持续风向,微风,48,优,1,广州
